customerID,Churn_Probability,Risk_Category,Charge_Score,Priority_Score,Priority_Group,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Partner,Dependents
0164-XAIRP,0.01998100144066475,Low Risk,0.16463157894736843,0.06337617469267585,Priority 3,24,19.55,470.2,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
5666-CYCYZ,0.4711523278107201,Medium Risk,0.7541052631578947,0.5560382084148725,Priority 2,24,89.55,2259.35,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,No,Yes,No,No
4011-ARPHK,0.09770439300628869,Low Risk,0.424,0.19559307510440205,Priority 3,27,50.35,1411.35,Month-to-month,Mailed check,DSL,Yes,No,No,No,No,No,No,No
8182-PNAGI,0.14748405975798584,Low Risk,0.4231578947368421,0.2301862102516427,Priority 3,12,50.25,593.75,Month-to-month,Bank transfer (automatic),DSL,No,No,No,Yes,No,No,No,No
6365-HITVU,0.016103404994809462,Low Risk,0.7347368421052631,0.23169343612794555,Priority 3,71,87.25,6328.7,Two year,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7558-IMLMT,0.01695423482120307,Low Risk,0.17515789473684212,0.06441533279589479,Priority 3,67,20.8,1411.9,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
9488-FYQAU,0.0925438274138455,Low Risk,0.92,0.34078067918969185,Priority 3,63,109.25,6841.4,Two year,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No
3590-TCXTB,0.22249251053523036,Low Risk,0.1713684210526316,0.20715528369045072,Priority 3,1,20.35,20.35,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6994-KERXL,0.42063612035593106,Medium Risk,0.4707368421052631,0.43566633688073064,Priority 3,4,55.9,238.5,Month-to-month,Electronic check,DSL,No,No,No,No,No,Yes,No,No
7957-RYHQD,0.24747446856701372,Low Risk,0.6669473684210526,0.3733163385232254,Priority 3,40,79.2,3233.85,Month-to-month,Credit card (automatic),Fiber optic,Yes,Yes,No,No,No,No,No,No
2180-DXNEG,0.7467686280893232,High Risk,0.8084210526315789,0.7652643554519999,Priority 1,12,96.0,1062.1,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,No,No
1960-UOTYM,0.036261445971160426,Low Risk,0.6669473684210526,0.22546722270612807,Priority 3,52,79.2,4016.3,Two year,Electronic check,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2740-JFBOK,0.17597556553674884,Low Risk,0.20210526315789473,0.1838144748230926,Priority 3,10,24.0,226.55,Month-to-month,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6500-JVEGC,0.09746177326265829,Low Risk,0.8534736842105263,0.32426534654701866,Priority 3,68,101.35,7110.75,One year,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,No,No,No
5515-AKOAJ,0.5464057998018518,Medium Risk,0.8429473684210526,0.635368270387612,Priority 2,54,100.1,5440.9,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,Yes,Yes,No,No
8976-OQHGT,0.19937444739395763,Low Risk,0.47578947368421054,0.2822989552810335,Priority 3,4,56.5,235.1,Month-to-month,Mailed check,DSL,No,Yes,No,Yes,No,No,Yes,Yes
5245-VDBUR,0.050407832357337715,Low Risk,0.2985263157894737,0.1248433773869785,Priority 3,52,35.45,1958.95,One year,Mailed check,DSL,Yes,No,Yes,No,No,No,Yes,No
6230-BSUXY,0.860401553672896,Very High Risk,0.7157894736842105,0.8170179296762903,Priority 1,1,85.0,85.0,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,No,Yes,No,No
8469-SNFFH,0.05096838467019667,Low Risk,0.6686315789473685,0.2362673429533482,Priority 3,70,79.4,5528.9,One year,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2144-ESWKO,0.06587634746363381,Low Risk,0.296421052631579,0.13503975901401735,Priority 3,43,35.2,1463.7,One year,Credit card (automatic),DSL,Yes,No,Yes,No,No,No,No,No
1241-FPMOF,0.017039365740871018,Low Risk,0.1654736842105263,0.0615696612817676,Priority 3,52,19.65,1025.05,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
9928-BZVLZ,0.043998876816416635,Low Risk,0.41978947368421055,0.1567360558767548,Priority 3,12,49.85,552.1,Two year,Mailed check,DSL,Yes,No,Yes,Yes,No,Yes,No,No
4114-QMKVN,0.05359231804630911,Low Risk,0.5789473684210527,0.21119883315873217,Priority 3,56,68.75,3815.4,One year,Bank transfer (automatic),DSL,Yes,Yes,No,No,No,Yes,Yes,Yes
2775-SEFEE,0.04053510011344344,Low Risk,0.5212631578947369,0.18475351744783147,Priority 3,0,61.9,0.0,Two year,Bank transfer (automatic),DSL,Yes,Yes,No,Yes,No,No,No,Yes
9003-CPATH,0.36497898632769454,Medium Risk,0.6728421052631579,0.45733792200833356,Priority 3,42,79.9,3313.4,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,No,No,No,No
1754-GKYPY,0.43801261774492106,Medium Risk,0.7557894736842106,0.5333456745267079,Priority 2,22,89.75,1938.9,Month-to-month,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,Yes,Yes,No
5294-CDGWY,0.07815822516358534,Low Risk,0.4993684210526316,0.20452128393029922,Priority 3,51,59.3,3014.65,One year,Electronic check,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
7956-XQWGU,0.07183817915999573,Low Risk,0.16336842105263158,0.09929725172778647,Priority 3,27,19.4,460.25,Month-to-month,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
1591-MQJTP,0.11934468994443008,Low Risk,0.7886315789473685,0.32013075664531154,Priority 3,51,93.65,4839.15,One year,Bank transfer (automatic),Fiber optic,Yes,No,Yes,No,No,Yes,Yes,No
5295-PCJOO,0.35547597076442056,Medium Risk,0.416,0.37363317953509434,Priority 3,4,49.4,184.4,Month-to-month,Electronic check,DSL,Yes,No,No,No,No,No,No,Yes
2369-FEVNO,0.526012128002683,Medium Risk,0.16757894736842105,0.41848217381240443,Priority 3,1,19.9,19.9,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
9863-JZAIC,0.1280387943648817,Low Risk,0.4631578947368421,0.2285745244764698,Priority 3,35,55.0,2010.55,Month-to-month,Mailed check,DSL,No,No,No,No,Yes,No,No,No
7471-MQPOS,0.05159587415714135,Low Risk,0.6138947368421053,0.2202855329626305,Priority 3,71,72.9,5139.65,One year,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes
7660-HDPJV,0.8549513175133561,Very High Risk,0.5827368421052632,0.7732869748909282,Priority 1,1,69.2,69.2,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
5115-SQAAU,0.014933245236864828,Low Risk,0.21557894736842106,0.0751269558763317,Priority 3,69,25.6,1673.4,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
9845-QOMAD,0.039994694769796,Low Risk,0.16631578947368422,0.07789102318096246,Priority 3,14,19.75,309.35,One year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
7672-VFMXZ,0.11186407713381678,Low Risk,0.4690526315789474,0.21902064346735595,Priority 3,57,55.7,3171.6,Month-to-month,Electronic check,DSL,Yes,No,No,Yes,No,No,Yes,No
9739-JLPQJ,0.01776018155970259,Low Risk,0.9894736842105263,0.30927423235494966,Priority 3,72,117.5,8670.1,Two year,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9916-AYHTC,0.018346764306941463,Low Risk,0.16715789473684212,0.06299010343591166,Priority 3,48,19.85,916.0,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
3855-ONCAR,0.6782595963802298,High Risk,0.664421052631579,0.6741080332556345,Priority 2,4,78.9,299.75,Month-to-month,Mailed check,Fiber optic,No,No,No,No,Yes,No,Yes,Yes
1488-SYSFC,0.08106538985182862,Low Risk,0.17389473684210524,0.10891419394891161,Priority 3,31,20.65,702.05,Month-to-month,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
7931-PXHFC,0.09555472497615378,Low Risk,0.5246315789473684,0.22427778116751818,Priority 3,38,62.3,2354.8,One year,Mailed check,DSL,No,No,Yes,Yes,No,Yes,No,No
3990-QYKBE,0.48862147176724346,Medium Risk,0.7789473684210526,0.5757192407633862,Priority 2,37,92.5,3473.4,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,Yes,No
0970-QXPXW,0.3068249073282925,Medium Risk,0.1654736842105263,0.2644195403929626,Priority 3,1,19.65,19.65,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
3259-KNMRR,0.076245530598327,Low Risk,0.671578947368421,0.2548455556293552,Priority 3,57,79.75,4438.2,Two year,Bank transfer (automatic),DSL,No,Yes,Yes,No,Yes,Yes,No,No
6120-RJKLU,0.024181085527174188,Low Risk,0.6732631578947369,0.218905707237443,Priority 3,62,79.95,4819.75,Two year,Credit card (automatic),DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No
9572-WUKSB,0.38286826249202843,Medium Risk,0.2517894736842105,0.34354462584968304,Priority 3,3,29.9,92.25,Month-to-month,Electronic check,DSL,No,No,No,Yes,No,No,Yes,No
5893-KCLGT,0.008999712041540328,Low Risk,0.16631578947368422,0.05619453527118349,Priority 3,72,19.75,1567.0,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
0076-LVEPS,0.07588370269198993,Low Risk,0.37894736842105264,0.16680280241070874,Priority 3,29,45.0,1242.45,Month-to-month,Mailed check,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes
3640-JQGJG,0.1609987086263412,Low Risk,0.3772631578947368,0.22587804340685985,Priority 3,13,44.8,559.2,Month-to-month,Bank transfer (automatic),DSL,No,No,No,No,No,No,Yes,Yes
4919-MOAVT,0.5180453441973196,Medium Risk,0.5865263157894738,0.5385896356749659,Priority 2,3,69.65,220.1,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,Yes
1596-OQSPS,0.2007283315536212,Low Risk,0.4303157894736842,0.2696045689296401,Priority 3,11,51.1,531.15,Month-to-month,Electronic check,DSL,No,Yes,No,No,No,No,No,No
9867-XOBQA,0.023349983182253446,Low Risk,0.447578947368421,0.1506186724381037,Priority 3,21,53.15,1183.2,Two year,Mailed check,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes
9546-KDTRB,0.09357518878543446,Low Risk,0.208,0.12790263214980413,Priority 3,19,24.7,465.85,Month-to-month,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
3090-HAWSU,0.17357968691587344,Low Risk,0.9397894736842105,0.40344262294637456,Priority 3,61,111.6,6876.05,Two year,Credit card (automatic),Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,No
9820-RMCQV,0.14755291291400563,Low Risk,0.4088421052631579,0.2259396706187513,Priority 3,11,48.55,501.0,Month-to-month,Credit card (automatic),DSL,Yes,No,No,No,No,No,No,No
3174-RKMOW,0.3599522785766653,Medium Risk,0.9258947368421053,0.5297350160562972,Priority 2,35,109.95,3782.4,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1760-CAZHT,0.06235542564809911,Low Risk,0.17515789473684212,0.096196166374722,Priority 3,25,20.8,460.2,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
7839-QRKXN,0.5316605420151013,Medium Risk,0.17010526315789473,0.42319395835793927,Priority 3,1,20.2,20.2,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8441-SHIPE,0.01641373989621896,Low Risk,0.21557894736842106,0.07616330213787958,Priority 3,67,25.6,1790.35,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
5204-QZXPU,0.5180313751113942,Medium Risk,0.33389473684210524,0.4627903836306075,Priority 3,19,39.65,733.35,Month-to-month,Electronic check,DSL,No,No,Yes,No,Yes,No,No,No
4597-ELFTS,0.043876591882325504,Low Risk,0.20968421052631578,0.09361887747552258,Priority 3,56,24.9,1334.0,One year,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
1320-GVNHT,0.03320721727433355,Low Risk,0.9128421052631579,0.2970976836709808,Priority 3,72,108.4,7767.25,Two year,Credit card (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1047-RNXZV,0.017859024902826422,Low Risk,0.16463157894736843,0.061890791116189024,Priority 3,43,19.55,876.15,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
3541-ZNUHK,0.2120028936595932,Low Risk,0.7166315789473684,0.36339149924592573,Priority 3,55,85.1,4600.95,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
8450-JOVAH,0.2611158034128066,Low Risk,0.47747368421052633,0.32602316765212247,Priority 3,2,56.7,113.55,Month-to-month,Mailed check,DSL,Yes,No,No,No,No,No,Yes,Yes
8725-JEDFD,0.25878998099085254,Low Risk,0.5814736842105263,0.35559509195675465,Priority 3,27,69.05,1793.25,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,No,No,No
7562-UXTPG,0.434774160763733,Medium Risk,0.5907368421052632,0.481562965166192,Priority 3,13,70.15,886.7,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,No,No,No
8071-SBTRN,0.20195053017817177,Low Risk,0.936,0.4221653711247202,Priority 3,70,111.15,7737.55,Two year,Mailed check,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,No
1113-IUJYX,0.2946201560528756,Low Risk,0.8922105263157895,0.47389726713174973,Priority 3,14,105.95,1348.9,One year,Mailed check,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No
6668-CNMFP,0.12091661230031385,Low Risk,0.7524210526315789,0.31036794439969334,Priority 3,19,89.35,1686.85,One year,Bank transfer (automatic),Fiber optic,No,No,No,Yes,No,Yes,Yes,Yes
5626-MGTUK,0.3273218401813331,Medium Risk,0.7503157894736842,0.45422002496903835,Priority 3,20,89.1,1879.25,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,No,No,No,Yes,No,No,No
5681-LLOEI,0.04572583686362333,Low Risk,0.7684210526315789,0.26253440159401,Priority 3,43,91.25,4013.8,One year,Credit card (automatic),Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes
8212-DJRCH,0.5172277058127799,Medium Risk,0.7608421052631579,0.5903120256478932,Priority 2,5,90.35,434.5,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Yes
4323-OHFOW,0.15888400040935063,Low Risk,0.8888421052631579,0.37787143186549277,Priority 3,70,105.55,7195.35,One year,Bank transfer (automatic),Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,No
4933-BSAIP,0.012502812333935416,Low Risk,0.1608421052631579,0.05700460021270216,Priority 3,40,19.1,780.1,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
2030-BTZRO,0.027477758553808025,Low Risk,0.17178947368421052,0.07077127309292877,Priority 3,6,20.4,107.6,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
1116-DXXDF,0.11446633787963896,Low Risk,0.8458947368421053,0.3338948575683789,Priority 3,39,100.45,3801.7,Two year,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,No
9274-CNFMO,0.6796432162069218,High Risk,0.6311578947368421,0.6650976197658979,Priority 2,4,74.95,308.7,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,Yes,No
7758-XKCBS,0.5374790882489554,Medium Risk,0.2501052631578947,0.45126694072163714,Priority 3,15,29.7,438.25,Month-to-month,Electronic check,DSL,No,No,No,Yes,No,No,No,No
8992-JQYUN,0.8046003179376747,Very High Risk,0.424,0.6904202225563723,Priority 2,1,50.35,50.35,Month-to-month,Electronic check,DSL,No,No,Yes,No,Yes,Yes,Yes,No
6563-VNPMN,0.140837234652974,Low Risk,0.7216842105263158,0.31509132741497653,Priority 3,45,85.7,3778.1,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,Yes,No,Yes,No,No,No,No
0617-AQNWT,0.0407034911600324,Low Risk,0.40294736842105267,0.14937665433833847,Priority 3,64,47.85,3147.5,Two year,Electronic check,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No
2267-WTPYD,0.2537839573085279,Low Risk,0.791578947368421,0.4151224543264958,Priority 3,57,94.0,5438.95,Month-to-month,Credit card (automatic),Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No
0270-THENM,0.013015734628678837,Low Risk,0.5882105263157894,0.185574172134812,Priority 3,72,69.85,5102.35,Two year,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2446-PLQVO,0.8092724251840413,Very High Risk,0.592,0.7440906976288288,Priority 1,1,70.3,70.3,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
4707-MAXGU,0.012431004862041939,Low Risk,0.2176842105263158,0.07400696656132409,Priority 3,72,25.85,1872.2,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
2710-WYVXG,0.03270028091985822,Low Risk,0.5987368421052631,0.2025112492754797,Priority 3,3,71.1,213.35,Two year,Mailed check,DSL,Yes,Yes,No,Yes,No,Yes,No,No
3005-NFMTA,0.45624702335141226,Medium Risk,0.832,0.5689729163459886,Priority 2,55,98.8,5617.75,Month-to-month,Electronic check,Fiber optic,Yes,No,No,No,Yes,Yes,No,No
6300-BWMJX,0.2852031639183768,Low Risk,0.7861052631578946,0.43547379369023215,Priority 3,59,93.35,5386.5,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,No
8784-CGILN,0.645906882616267,High Risk,0.8408421052631578,0.7043874494103343,Priority 1,18,99.85,1776.95,Month-to-month,Bank transfer (automatic),Fiber optic,No,No,No,Yes,Yes,Yes,No,No
5389-FFVKB,0.35563508644432484,Medium Risk,0.6762105263157895,0.45180771840576417,Priority 3,32,80.3,2483.05,Month-to-month,Credit card (automatic),Fiber optic,No,No,No,No,No,Yes,Yes,No
7009-LGECI,0.24993242457049392,Low Risk,0.4256842105263158,0.30265796035724046,Priority 3,4,50.55,235.65,Month-to-month,Bank transfer (automatic),DSL,Yes,No,No,No,No,No,No,No
8444-WRIDW,0.24799749879863353,Low Risk,0.6774736842105263,0.3768403544222013,Priority 3,66,80.45,5224.35,Month-to-month,Credit card (automatic),Fiber optic,No,Yes,No,No,No,No,No,No
5022-KVDQT,0.5485671614934003,Medium Risk,0.6846315789473684,0.5893864867295907,Priority 2,27,81.3,2272.8,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,No,No,No,No
7976-CICYS,0.10733180349827337,Low Risk,0.1743157894736842,0.12742699929089663,Priority 3,4,20.7,83.75,Month-to-month,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
1036-GUDCL,0.08429701742113908,Low Risk,0.6656842105263158,0.25871317535269206,Priority 3,60,79.05,4663.4,Month-to-month,Credit card (automatic),DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2005-DWQZJ,0.015326886673408287,Low Risk,0.16042105263157896,0.05885513646085949,Priority 3,8,19.05,201.7,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
