customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Category,Charge_Score,Priority_Score,Priority_Group,Churn
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,0.0381740520690991,Low Risk,0.1667368421052631,0.0767428890799483,Priority 3,No
7136-IHZJA,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,0.1015531332636543,Low Risk,0.6008421052631578,0.2513398248635054,Priority 3,No
8966-OIQHG,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,0.0400571254877613,Low Risk,0.1747368421052631,0.0804610404730118,Priority 3,No
7074-STDCN,Male,0,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,0.2468983015391753,Low Risk,0.3418947368421052,0.2753972321300543,Priority 3,No
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,0.0390648565484555,Low Risk,0.1717894736842105,0.078882241689182,Priority 3,Yes
8739-QOTTN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,0.1064948595625226,Low Risk,0.1713684210526316,0.1259569280095553,Priority 3,No
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,0.0155790449865131,Low Risk,0.1663157894736842,0.0608000683326644,Priority 3,No
0277-BKSQP,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,0.3853491188036319,Medium Risk,0.4581052631578947,0.4071759621099107,Priority 3,No
6502-HCJTI,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,0.6426453236629519,High Risk,0.7974736842105263,0.6890938318272242,Priority 2,Yes
2606-RMDHZ,Male,0,No,No,6,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,0.4256753872473076,Medium Risk,0.2568421052631578,0.3750254026520627,Priority 3,Yes
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,0.0888714947730232,Low Risk,0.1722105263157894,0.1138732042358531,Priority 3,No
2676-SSLTO,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199.0,0.0418928779788981,Low Risk,0.5570526315789475,0.1964408040589129,Priority 3,No
6266-QHOJZ,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.85,5844.65,0.0541345879392547,Low Risk,0.7566315789473683,0.2648836852416888,Priority 3,No
7269-JISCY,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,0.0615931772521112,Low Risk,0.3793684210526316,0.1569257503922674,Priority 3,No
0363-SVHYR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,0.0202251896482389,Low Risk,0.7313684210526316,0.2335681590695567,Priority 3,No
8547-NSBBO,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,0.2006253725955902,Low Risk,0.8147368421052632,0.3848588134484921,Priority 3,No
8258-GSTJK,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,0.7970399352820338,High Risk,0.6484210526315789,0.7524542704868973,Priority 1,Yes
6861-OKBCE,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.1,221.35,0.0807228332697486,Low Risk,0.1692631578947368,0.1072849306572451,Priority 3,Yes
9940-RHLFB,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3,75.3,0.7801231714259695,High Risk,0.6341052631578947,0.736317798945547,Priority 1,Yes
6591-QGOYB,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,0.4361679854201115,Medium Risk,0.8981052631578947,0.5747491687414465,Priority 2,No
9070-BCKQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,0.0426652797303477,Low Risk,0.9275789473684212,0.3081393800217697,Priority 3,No
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,0.1158175446575001,Low Risk,0.6976842105263158,0.2903775444181448,Priority 3,No
1328-EUZHC,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,370.5,0.0221166487072945,Low Risk,0.1692631578947368,0.0662606014635272,Priority 3,No
2995-UPRYS,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,0.2087847433227303,Low Risk,0.8353684210526316,0.3967598466417007,Priority 3,Yes
8878-RYUKI,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,0.2402635411459711,Low Risk,0.5006315789473684,0.3183739524863903,Priority 3,No
9633-DENPU,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,0.1906413503025715,Low Risk,0.4934736842105263,0.281491050474958,Priority 3,No
7811-JIVPF,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.7,1081.25,0.1480181754907821,Low Risk,0.4185263157894737,0.2291706175803895,Priority 3,No
7113-HIPFI,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.85,4097.05,0.0207102157152543,Low Risk,0.5545263157894736,0.1808550457375201,Priority 3,No
8541-QVFKM,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,0.7229361267126885,High Risk,0.6189473684210526,0.6917394992251977,Priority 2,No
6686-YPGHK,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.5,4042.3,0.3283224342061985,Medium Risk,0.72,0.4458257039443389,Priority 3,Yes
1383-EZRWL,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,0.0974035983528769,Low Risk,0.1688421052631579,0.1188351504259612,Priority 3,Yes
9258-CNWAC,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,0.0218429732327602,Low Risk,0.9570526315789474,0.3024058707366164,Priority 3,No
5371-VYLSX,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.4,4113.7,0.3158064119451422,Medium Risk,0.7023157894736842,0.4317592252037048,Priority 3,No
6374-AFWOX,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15,0.0211821866427411,Low Risk,0.5528421052631579,0.1806801622288661,Priority 3,No
4759-TRPLW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,70.4,0.7486777538629701,High Risk,0.592842105263158,0.7019270592830265,Priority 1,Yes
5317-FLPJF,Female,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,0.0256905873471679,Low Risk,0.5166315789473684,0.172972884827228,Priority 3,No
7621-VPNET,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,0.2279791045809688,Low Risk,0.7233684210526317,0.3765958995224677,Priority 3,No
6034-YMTOB,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.65,399.45,0.4146718055112686,Medium Risk,0.6370526315789474,0.4813860533315722,Priority 3,No
8563-IIOXK,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,49.75,331.3,0.1423856545243698,Low Risk,0.4189473684210526,0.2253541686933746,Priority 3,Yes
4903-CNOZC,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.9,1964.6,0.0873052074944792,Low Risk,0.5970526315789474,0.2402294347198196,Priority 3,No
4353-HYOJD,Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,0.1078433840764074,Low Risk,0.4197894736842105,0.2014272109587483,Priority 3,No
8020-BWHYL,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,0.4299249429618171,Medium Risk,0.6341052631578947,0.4911790390206404,Priority 3,Yes
7267-FRMJW,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,0.0178487329691096,Low Risk,0.1692631578947368,0.0632730604467977,Priority 3,No
2982-VPSGI,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,1078.9,0.8175454011545485,Very High Risk,0.791578947368421,0.8097554650187102,Priority 1,Yes
4188-FRABG,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.05,5925.75,0.2388868135592397,Low Risk,0.8677894736842106,0.4275576115967309,Priority 3,No
8199-ZLLSA,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,0.4004218714881372,Medium Risk,0.9966315789473684,0.5792847837259065,Priority 2,Yes
4128-ETESU,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.7,4747.2,0.517635556474465,Medium Risk,0.8395789473684211,0.6142185737426518,Priority 2,No
0620-DLSLK,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.9,1028.9,0.516693355925371,Medium Risk,0.6896842105263158,0.5685906123056544,Priority 2,No
4625-EWPTF,Male,0,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.45,226.45,0.3856998017588529,Medium Risk,0.2564210526315789,0.3469161770206707,Priority 3,Yes
5980-NOPLP,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,4364.1,0.5931746402430378,Medium Risk,0.8092631578947368,0.6580011955385474,Priority 2,Yes
3850-OKINF,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,66.2,4692.55,0.0629255471373571,Low Risk,0.5574736842105263,0.2112899882593078,Priority 3,No
6892-XPFPU,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,0.7226111112086839,High Risk,0.8778947368421053,0.7691961988987103,Priority 1,Yes
8010-EZLOU,Male,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.2,1217.25,0.6461609471453588,High Risk,0.6753684210526316,0.6549231893175406,Priority 2,Yes
1156-ZFYDO,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,0.3386394071999268,Medium Risk,0.1663157894736842,0.286942321882054,Priority 3,No
3295-YVUSR,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.6,154.3,0.7064450891214121,High Risk,0.6113684210526316,0.677922088700778,Priority 2,No
8016-NCFVO,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,0.2333331085999513,Low Risk,0.9810526315789474,0.4576489654936501,Priority 3,No
4119-ZYPZY,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.8,7623.2,0.1713779292654085,Low Risk,0.8993684210526316,0.3897750768015754,Priority 3,No
5549-ZGHFB,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.95,1261.45,0.0170821325986707,Low Risk,0.2101052631578947,0.0749890717664379,Priority 3,No
7577-SWIFR,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,0.7808900944276287,High Risk,0.751578947368421,0.7720967503098664,Priority 1,No
0303-WMMRN,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,0.0901932394262086,Low Risk,0.1621052631578947,0.1117668465457144,Priority 3,No
6408-OTUBZ,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.55,6779.05,0.0899567711204773,Low Risk,0.8804210526315789,0.3270960555738078,Priority 3,No
5204-HMGYF,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4345.0,0.0532815772006807,Low Risk,0.7343157894736843,0.2575918408825817,Priority 3,No
1078-TDCRN,Female,1,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,82.85,0.59057632888594,Medium Risk,0.2589473684210526,0.4910876407464738,Priority 3,No
3727-OVPRY,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,0.0343351949697432,Low Risk,0.2164210526315789,0.0889609522682939,Priority 3,No
3797-FKOGQ,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.2,893.2,0.5530392582949017,Medium Risk,0.7258947368421053,0.6048959018590628,Priority 2,No
7622-NXQZR,Male,0,No,No,28,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.1,810.85,0.1401189258601981,Low Risk,0.2534736842105263,0.1741253533652966,Priority 3,No
6196-HBOBZ,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.35,6347.55,0.0888193809727719,Low Risk,0.8366315789473684,0.3131630403651508,Priority 3,No
3970-XGJDU,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.2,1123.65,0.0102686234129725,Low Risk,0.1616842105263158,0.0556932995469755,Priority 3,No
7017-VFULY,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.1,43.15,0.1091343061524613,Low Risk,0.1692631578947368,0.1271729616751439,Priority 3,No
5562-YJQGT,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,35.1,0.1091343061524613,Low Risk,0.1713684210526316,0.1278045406225124,Priority 3,No
8807-OPMBM,Female,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.65,1388.0,0.014600714439077,Low Risk,0.216,0.0750205001073539,Priority 3,No
5439-WIKXB,Male,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,0.4177728861510199,Medium Risk,0.7962105263157895,0.5313041782004508,Priority 2,No
9874-QLCLH,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,1743.5,0.6905710936422372,High Risk,0.8774736842105263,0.7466418708127239,Priority 1,Yes
8294-UIMBA,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.4,2638.1,0.1924019810589285,Low Risk,0.7949473684210526,0.3731655972675657,Priority 3,No
8109-YUOHE,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.1,946.95,0.0557119350121735,Low Risk,0.4724210526315789,0.1807246702979951,Priority 3,No
5840-NVDCG,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,0.0295156025902927,Low Risk,0.5747368421052632,0.1930819744447838,Priority 3,No
8092-NLTGF,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1777.6,0.0124310048620419,Low Risk,0.2084210526315789,0.071228019192903,Priority 3,No
5928-QLDHB,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,684.85,0.6789517256754822,High Risk,0.6421052631578947,0.667897786920206,Priority 2,No
9840-EFJQB,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.35,74.35,0.7436969014407053,High Risk,0.6261052631578947,0.7084194099558621,Priority 1,No
0696-UKTOX,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,54.15,1312.45,0.1198528089050989,Low Risk,0.4559999999999999,0.2206969662335692,Priority 3,No
4801-KFYKL,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,159.2,0.0878427890934097,Low Risk,0.1637894736842105,0.1106267944706499,Priority 3,No
3472-OAOOR,Male,0,Yes,Yes,19,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34.95,610.2,0.1729843256826715,Low Risk,0.2943157894736842,0.2093837648199753,Priority 3,No
6135-OZQVA,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.65,404.35,0.3781915605411972,Medium Risk,0.4517894736842105,0.4002709344841011,Priority 3,No
8062-YBDOE,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,0.8465900568869341,Very High Risk,0.5865263157894738,0.768570934557696,Priority 1,Yes
2252-JHJGE,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.0,6363.45,0.3000863077841949,Medium Risk,0.8757894736842106,0.4727972575541995,Priority 3,No
4188-PCPIG,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.35,4124.65,0.0190807414523329,Low Risk,0.5924210526315788,0.1910828348061067,Priority 3,No
6000-APYLU,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,713.1,0.6329157693188439,High Risk,0.6804210526315789,0.6471673543126644,Priority 2,Yes
7105-BENQF,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,950.75,0.077779328549643,Low Risk,0.5461052631578946,0.2182771089321185,Priority 3,No
7721-DVEKZ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,0.3068249073282925,Medium Risk,0.1654736842105263,0.2644195403929626,Priority 3,No
3566-VVORZ,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95,0.1807241488460794,Low Risk,0.3865263157894736,0.2424647989290977,Priority 3,No
9507-HSMMZ,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,0.018279576731805,Low Risk,0.1684210526315789,0.0633220195017372,Priority 3,No
2480-SQIOB,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,0.3512682433902293,Medium Risk,0.3772631578947368,0.3590667177415815,Priority 3,No
0947-IDHRQ,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.3,526.7,0.6649900180945262,High Risk,0.6762105263157895,0.6683561705609051,Priority 2,Yes
